;id, isbn, asin, title, author, binding, publisher, publicationdate, category, newprice, usedprice, usedcount, height, length, width, detailpageurl, image
289,9784333019199,4333019192, 母を訪ねて山頭火, 松原 泰道, 単行本, 佼成出版社,2001-01, 句集, None,138,9,2,18.8,13.2,https://www.amazon.co.jp/%E6%AF%8D%E3%82%92%E8%A8%AA%E3%81%AD%E3%81%A6%E5%B1%B1%E9%A0%AD%E7%81%AB-%E6%9D%BE%E5%8E%9F-%E6%B3%B0%E9%81%93/dp/4333019192?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4333019192,https://images-fe.ssl-images-amazon.com/images/I/51F7TES6S5L.jpg
290,9784750500157,4750500151, 定年後は「般若心経」で悔いなく生きよう, 松野 宗純, 単行本, 亜紀書房,2001-01-01, 仏教入門,1620,198,11,2,18.8,13,https://www.amazon.co.jp/%E5%AE%9A%E5%B9%B4%E5%BE%8C%E3%81%AF%E3%80%8C%E8%88%AC%E8%8B%A5%E5%BF%83%E7%B5%8C%E3%80%8D%E3%81%A7%E6%82%94%E3%81%84%E3%81%AA%E3%81%8F%E7%94%9F%E3%81%8D%E3%82%88%E3%81%86-%E6%9D%BE%E9%87%8E-%E5%AE%97%E7%B4%94/dp/4750500151?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4750500151,https://images-fe.ssl-images-amazon.com/images/I/415K0CSNC5L.jpg
291,9784062084468,4062084465, 人生、飄々と。―頑亭が行く, 関 頑亭, 単行本, 講談社,1996-10, 彫刻, None,188,12,2.6,19,13.2,https://www.amazon.co.jp/%E4%BA%BA%E7%94%9F%E3%80%81%E9%A3%84%E3%80%85%E3%81%A8%E3%80%82%E2%80%95%E9%A0%91%E4%BA%AD%E3%81%8C%E8%A1%8C%E3%81%8F-%E9%96%A2-%E9%A0%91%E4%BA%AD/dp/4062084465?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4062084465,https://images-fe.ssl-images-amazon.com/images/I/416AJKKSDML.jpg
292,9784072255841,407225584X, 人生をささえる言葉―松原泰道の禅語, 松原 泰道, 単行本, 主婦の友社,2001-05, 倫理学入門, None,332,3,2,19.8,13.8,https://www.amazon.co.jp/%E4%BA%BA%E7%94%9F%E3%82%92%E3%81%95%E3%81%95%E3%81%88%E3%82%8B%E8%A8%80%E8%91%89%E2%80%95%E6%9D%BE%E5%8E%9F%E6%B3%B0%E9%81%93%E3%81%AE%E7%A6%85%E8%AA%9E-%E6%9D%BE%E5%8E%9F-%E6%B3%B0%E9%81%93/dp/407225584X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=407225584X,https://images-fe.ssl-images-amazon.com/images/I/417SKAPB4CL.jpg
293,9784334973346,4334973345,寂聴あおぞら説法〈2〉, 瀬戸内 寂聴, 単行本, 光文社,2002-03-01, 仏教入門,1028,1,73,2,17.6,12.2,https://www.amazon.co.jp/%E5%AF%82%E8%81%B4%E3%81%82%E3%81%8A%E3%81%9E%E3%82%89%E8%AA%AC%E6%B3%95%E3%80%882%E3%80%89-%E7%80%AC%E6%88%B8%E5%86%85-%E5%AF%82%E8%81%B4/dp/4334973345?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4334973345,https://images-fe.ssl-images-amazon.com/images/I/51joESR9pYL.jpg
294,9784334971748,4334971741, 寂聴 あおぞら説法―みちのく天台寺の日曜法話を完全収録, 瀬戸内 寂聴, 単行本, 光文社,1998-03-25, 仏教入門,1028,1,169,2,17.4,12.2,https://www.amazon.co.jp/%E5%AF%82%E8%81%B4-%E3%81%82%E3%81%8A%E3%81%9E%E3%82%89%E8%AA%AC%E6%B3%95%E2%80%95%E3%81%BF%E3%81%A1%E3%81%AE%E3%81%8F%E5%A4%A9%E5%8F%B0%E5%AF%BA%E3%81%AE%E6%97%A5%E6%9B%9C%E6%B3%95%E8%A9%B1%E3%82%92%E5%AE%8C%E5%85%A8%E5%8F%8E%E9%8C%B2-%E7%80%AC%E6%88%B8%E5%86%85/dp/4334971741?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4334971741,https://images-fe.ssl-images-amazon.com/images/I/613iGR%2BPSGL.jpg
295,9784004303299,400430329X, 大往生 (岩波新書), 永 六輔, 新書, 岩波書店,1994-03-22, 近現代の作品,799,1,226,0.8,17.4,10.7,https://www.amazon.co.jp/%E5%A4%A7%E5%BE%80%E7%94%9F-%E5%B2%A9%E6%B3%A2%E6%96%B0%E6%9B%B8-%E6%B0%B8-%E5%85%AD%E8%BC%94/dp/400430329X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=400430329X,https://images-fe.ssl-images-amazon.com/images/I/41H022RM1WL.jpg
296,9784004304104,4004304105, 二度目の大往生 (岩波新書), 永 六輔, 新書, 岩波書店,1995-10-20, 近現代の作品,821,1,171,1,17.2,10.6,https://www.amazon.co.jp/%E4%BA%8C%E5%BA%A6%E7%9B%AE%E3%81%AE%E5%A4%A7%E5%BE%80%E7%94%9F-%E5%B2%A9%E6%B3%A2%E6%96%B0%E6%9B%B8-%E6%B0%B8-%E5%85%AD%E8%BC%94/dp/4004304105?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4004304105,https://images-fe.ssl-images-amazon.com/images/I/41KBC1TBE2L.jpg
297,9784341170820,4341170821, 人間は生まれたから死ぬ―泰道和尚が説く“大往生論”, 松原 泰道, 単行本, ごま書房,1996-01, 倫理学入門,10220,1,12,1.4,19,13.2,https://www.amazon.co.jp/%E4%BA%BA%E9%96%93%E3%81%AF%E7%94%9F%E3%81%BE%E3%82%8C%E3%81%9F%E3%81%8B%E3%82%89%E6%AD%BB%E3%81%AC%E2%80%95%E6%B3%B0%E9%81%93%E5%92%8C%E5%B0%9A%E3%81%8C%E8%AA%AC%E3%81%8F%E2%80%9C%E5%A4%A7%E5%BE%80%E7%94%9F%E8%AB%96%E2%80%9D-%E6%9D%BE%E5%8E%9F-%E6%B3%B0%E9%81%93/dp/4341170821?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4341170821,https://images-fe.ssl-images-amazon.com/images/I/51AR3MRZqgL.jpg
298,9784140801789,4140801786, 交通事故のミステリー, 江守 一郎, 単行本, 日本放送出版協会,1994-06, ノンフィクション, None,68,16, , , ,https://www.amazon.co.jp/%E4%BA%A4%E9%80%9A%E4%BA%8B%E6%95%85%E3%81%AE%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%83%BC-%E6%B1%9F%E5%AE%88-%E4%B8%80%E9%83%8E/dp/4140801786?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4140801786,https://images-fe.ssl-images-amazon.com/images/I/518Vh77Un3L.jpg
299,9784833011099,4833011093, お葬式のすべて 石川の仏事完全ガイド, 米永 章, 単行本, 北国新聞社,2000-09, ジャンル別, None,173,8,0.8,20.8,15,https://www.amazon.co.jp/%E3%81%8A%E8%91%AC%E5%BC%8F%E3%81%AE%E3%81%99%E3%81%B9%E3%81%A6-%E7%9F%B3%E5%B7%9D%E3%81%AE%E4%BB%8F%E4%BA%8B%E5%AE%8C%E5%85%A8%E3%82%AC%E3%82%A4%E3%83%89-%E7%B1%B3%E6%B0%B8-%E7%AB%A0/dp/4833011093?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4833011093,https://images-fe.ssl-images-amazon.com/images/I/51VWP6FCVZL.jpg
300,9784103981015,4103981016,交通大戦争―死なないための60のポイント, None, 単行本, 新潮社,1994-07, 一般, None,1,15,1,21,14.8,https://www.amazon.co.jp/%E4%BA%A4%E9%80%9A%E5%A4%A7%E6%88%A6%E4%BA%89%E2%80%95%E6%AD%BB%E3%81%AA%E3%81%AA%E3%81%84%E3%81%9F%E3%82%81%E3%81%AE60%E3%81%AE%E3%83%9D%E3%82%A4%E3%83%B3%E3%83%88-FOCUS%E7%B7%A8%E9%9B%86%E9%83%A8/dp/4103981016?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4103981016,https://images-fe.ssl-images-amazon.com/images/I/51bwl7xrWjL.jpg
301,9784103980018,410398001X, 中嶋悟の交通危機管理術, 中嶋 悟, 単行本, 新潮社,1994-07, 一般, None,1,21,1,20.6,14.8,https://www.amazon.co.jp/%E4%B8%AD%E5%B6%8B%E6%82%9F%E3%81%AE%E4%BA%A4%E9%80%9A%E5%8D%B1%E6%A9%9F%E7%AE%A1%E7%90%86%E8%A1%93-%E4%B8%AD%E5%B6%8B-%E6%82%9F/dp/410398001X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=410398001X,https://images-fe.ssl-images-amazon.com/images/I/51BMAkTxGxL.jpg
302,9784259535568,4259535560, 損をしない自動車事故の示談, 安藤 順一郎, 単行本, 家の光協会,1984-01, ジャンル別, None,8,5,1.8,18.6,13.4,https://www.amazon.co.jp/%E6%90%8D%E3%82%92%E3%81%97%E3%81%AA%E3%81%84%E8%87%AA%E5%8B%95%E8%BB%8A%E4%BA%8B%E6%95%85%E3%81%AE%E7%A4%BA%E8%AB%87-%E5%AE%89%E8%97%A4-%E9%A0%86%E4%B8%80%E9%83%8E/dp/4259535560?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4259535560, None
303,9784795272538,4795272530, 求道六十年 歎異抄を生きて―生きがいへの出会い, 木村 無相, 単行本, 光雲社,1985-02, 法話, None,2301,9,2.2,19.4,13.6,https://www.amazon.co.jp/%E6%B1%82%E9%81%93%E5%85%AD%E5%8D%81%E5%B9%B4-%E6%AD%8E%E7%95%B0%E6%8A%84%E3%82%92%E7%94%9F%E3%81%8D%E3%81%A6%E2%80%95%E7%94%9F%E3%81%8D%E3%81%8C%E3%81%84%E3%81%B8%E3%81%AE%E5%87%BA%E4%BC%9A%E3%81%84-%E6%9C%A8%E6%9D%91-%E7%84%A1%E7%9B%B8/dp/4795272530?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4795272530,https://images-fe.ssl-images-amazon.com/images/I/41vgnYqRiYL.jpg
304,9784198129378,4198129371, 最後の大冤罪「松山事件」―船越坂は何を見たか, 佐藤 秀郎, 単行本, 現代史出版会,1984-07, 刑法・訴訟法, None,980,11,2.4,19.4,14.4,https://www.amazon.co.jp/%E6%9C%80%E5%BE%8C%E3%81%AE%E5%A4%A7%E5%86%A4%E7%BD%AA%E3%80%8C%E6%9D%BE%E5%B1%B1%E4%BA%8B%E4%BB%B6%E3%80%8D%E2%80%95%E8%88%B9%E8%B6%8A%E5%9D%82%E3%81%AF%E4%BD%95%E3%82%92%E8%A6%8B%E3%81%9F%E3%81%8B-%E4%BD%90%E8%97%A4-%E7%A7%80%E9%83%8E/dp/4198129371?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4198129371, None
305,9784267011665,4267011664, 刑事裁判ものがたり, 渡部 保夫, 単行本, 潮出版社,1987-09-01, 一般, None,1,24,2,19,13.8,https://www.amazon.co.jp/%E5%88%91%E4%BA%8B%E8%A3%81%E5%88%A4%E3%82%82%E3%81%AE%E3%81%8C%E3%81%9F%E3%82%8A-%E6%B8%A1%E9%83%A8-%E4%BF%9D%E5%A4%AB/dp/4267011664?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4267011664,https://images-fe.ssl-images-amazon.com/images/I/51MESpqWAcL.jpg
306, None,B000J71OD6,ドキュメント警察捜査の恐怖―検察・警察の行き過ぎ捜査に市民が押しつぶされるとき (1984年), 佐藤 友之, －, 青年書館,1984-10, 政治, None,1200,2, , , ,https://www.amazon.co.jp/%E3%83%89%E3%82%AD%E3%83%A5%E3%83%A1%E3%83%B3%E3%83%88%E8%AD%A6%E5%AF%9F%E6%8D%9C%E6%9F%BB%E3%81%AE%E6%81%90%E6%80%96%E2%80%95%E6%A4%9C%E5%AF%9F%E3%83%BB%E8%AD%A6%E5%AF%9F%E3%81%AE%E8%A1%8C%E3%81%8D%E9%81%8E%E3%81%8E%E6%8D%9C%E6%9F%BB%E3%81%AB%E5%B8%82%E6%B0%91%E3%81%8C%E6%8A%BC%E3%81%97%E3%81%A4%E3%81%B6%E3%81%95%E3%82%8C%E3%82%8B%E3%81%A8%E3%81%8D-1984%E5%B9%B4-%E4%BD%90%E8%97%A4-%E5%8F%8B%E4%B9%8B/dp/B000J71OD6?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J71OD6, None
307,9784803712162,4803712166, 注解道路交通法, 宮崎清文, 単行本, 立花書房,1981-09, ジャンル別, None, None,0,4.8,20.4,14.6,https://www.amazon.co.jp/%E6%B3%A8%E8%A7%A3%E9%81%93%E8%B7%AF%E4%BA%A4%E9%80%9A%E6%B3%95-%E5%AE%AE%E5%B4%8E%E6%B8%85%E6%96%87/dp/4803712166?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4803712166, None
308, None,B000J9KDRM,交通事故の法律百科 (1969年) (国民の法律相談), None, －, 実業之日本社,1969, 運輸・交通, None,450,3, , , ,https://www.amazon.co.jp/%E4%BA%A4%E9%80%9A%E4%BA%8B%E6%95%85%E3%81%AE%E6%B3%95%E5%BE%8B%E7%99%BE%E7%A7%91-1969%E5%B9%B4-%E5%9B%BD%E6%B0%91%E3%81%AE%E6%B3%95%E5%BE%8B%E7%9B%B8%E8%AB%87-%E4%B8%AD%E5%B7%9D-%E5%96%84%E4%B9%8B%E5%8A%A9/dp/B000J9KDRM?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J9KDRM, None
309, None,B000JADOL8,自動車事故と経営者の賠償責任 (1965年), 生天目 健蔵, －, 日本法令様式販売所,1965, 運輸・交通, None,32800,1, , , ,https://www.amazon.co.jp/%E8%87%AA%E5%8B%95%E8%BB%8A%E4%BA%8B%E6%95%85%E3%81%A8%E7%B5%8C%E5%96%B6%E8%80%85%E3%81%AE%E8%B3%A0%E5%84%9F%E8%B2%AC%E4%BB%BB-1965%E5%B9%B4-%E7%94%9F%E5%A4%A9%E7%9B%AE-%E5%81%A5%E8%94%B5/dp/B000JADOL8?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JADOL8,https://images-fe.ssl-images-amazon.com/images/I/51RUEtFp7tL.jpg
310, None,B000JALBCW,交通事故で損をしない法 (1962年), 安斎 定雄, －, 立花書房,1962, 運輸・交通, None, None,0, , , ,https://www.amazon.co.jp/%E4%BA%A4%E9%80%9A%E4%BA%8B%E6%95%85%E3%81%A7%E6%90%8D%E3%82%92%E3%81%97%E3%81%AA%E3%81%84%E6%B3%95-1962%E5%B9%B4-%E5%AE%89%E6%96%8E-%E5%AE%9A%E9%9B%84/dp/B000JALBCW?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JALBCW, None
311, None,B000J8CWB8,間違いだらけのクルマ選び〈1980年版〉―全車種徹底批評 (1979年), 徳大寺 有恒, －, 草思社,1979-11, 機械工学・原子力工学, None,8000,2, , , ,https://www.amazon.co.jp/%E9%96%93%E9%81%95%E3%81%84%E3%81%A0%E3%82%89%E3%81%91%E3%81%AE%E3%82%AF%E3%83%AB%E3%83%9E%E9%81%B8%E3%81%B3%E3%80%881980%E5%B9%B4%E7%89%88%E3%80%89%E2%80%95%E5%85%A8%E8%BB%8A%E7%A8%AE%E5%BE%B9%E5%BA%95%E6%89%B9%E8%A9%95-1979%E5%B9%B4-%E5%BE%B3%E5%A4%A7%E5%AF%BA-%E6%9C%89%E6%81%92/dp/B000J8CWB8?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J8CWB8,https://images-fe.ssl-images-amazon.com/images/I/51uud439wYL.jpg
312, None,B00EQ469TC,間違いだらけの運転テクニック - 防衛運転のための128項目 (別冊ベストカーガイド 1), 徳大寺 有恒, 単行本（ソフトカバー）, 講談社,1978-08-01, 古書, None,1,13,1.6,18.6,12.6,https://www.amazon.co.jp/%E9%96%93%E9%81%95%E3%81%84%E3%81%A0%E3%82%89%E3%81%91%E3%81%AE%E9%81%8B%E8%BB%A2%E3%83%86%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF-%E9%98%B2%E8%A1%9B%E9%81%8B%E8%BB%A2%E3%81%AE%E3%81%9F%E3%82%81%E3%81%AE128%E9%A0%85%E7%9B%AE-%E5%88%A5%E5%86%8A%E3%83%99%E3%82%B9%E3%83%88%E3%82%AB%E3%83%BC%E3%82%AC%E3%82%A4%E3%83%89-%E5%BE%B3%E5%A4%A7%E5%AF%BA-%E6%9C%89%E6%81%92/dp/B00EQ469TC?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00EQ469TC,https://images-fe.ssl-images-amazon.com/images/I/411GdE9Zu8L.jpg
313, None,B000JA9DAO,自動車事故の法律相談 (1966年) (法律相談シリーズ〈1〉), 加藤 一郎, －, 有斐閣,1966, 運輸・交通, None,1,9,4.4,21.6,15.2,https://www.amazon.co.jp/%E8%87%AA%E5%8B%95%E8%BB%8A%E4%BA%8B%E6%95%85%E3%81%AE%E6%B3%95%E5%BE%8B%E7%9B%B8%E8%AB%87-1966%E5%B9%B4-%E6%B3%95%E5%BE%8B%E7%9B%B8%E8%AB%87%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA%E3%80%881%E3%80%89-%E5%8A%A0%E8%97%A4-%E4%B8%80%E9%83%8E/dp/B000JA9DAO?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA9DAO,https://images-fe.ssl-images-amazon.com/images/I/4191HiOpCML.jpg
314, None,B000JACO1O,マイカーのすすめ (1965年) (ハウ・ツウ・ブックス), 高岸 清, －, 講談社,1965, 機械工学・原子力工学, None,500,6,1.2,17.5,10.7,https://www.amazon.co.jp/%E3%83%9E%E3%82%A4%E3%82%AB%E3%83%BC%E3%81%AE%E3%81%99%E3%81%99%E3%82%81-1965%E5%B9%B4-%E3%83%8F%E3%82%A6%E3%83%BB%E3%83%84%E3%82%A6%E3%83%BB%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E9%AB%98%E5%B2%B8-%E6%B8%85/dp/B000JACO1O?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JACO1O, None
315, None,B000JA56HS,道路交通法入門―お巡りさんにドヤされないために (1968年) (カッパ・ビジネス), 佐賀 潜, －, 光文社,1968, 法律, None,1,16,2,17,11,https://www.amazon.co.jp/%E9%81%93%E8%B7%AF%E4%BA%A4%E9%80%9A%E6%B3%95%E5%85%A5%E9%96%80%E2%80%95%E3%81%8A%E5%B7%A1%E3%82%8A%E3%81%95%E3%82%93%E3%81%AB%E3%83%89%E3%83%A4%E3%81%95%E3%82%8C%E3%81%AA%E3%81%84%E3%81%9F%E3%82%81%E3%81%AB-1968%E5%B9%B4-%E3%82%AB%E3%83%83%E3%83%91%E3%83%BB%E3%83%93%E3%82%B8%E3%83%8D%E3%82%B9-%E4%BD%90%E8%B3%80-%E6%BD%9C/dp/B000JA56HS?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA56HS,https://images-fe.ssl-images-amazon.com/images/I/51H4u2mu6PL.jpg
316, None,B000JA6WCG,マイカー族の精神分析 (1967年), 箱崎 総一, －, 宮川書房,1967, 機械工学・原子力工学, None,1500,1, , , ,https://www.amazon.co.jp/%E3%83%9E%E3%82%A4%E3%82%AB%E3%83%BC%E6%97%8F%E3%81%AE%E7%B2%BE%E7%A5%9E%E5%88%86%E6%9E%90-1967%E5%B9%B4-%E7%AE%B1%E5%B4%8E-%E7%B7%8F%E4%B8%80/dp/B000JA6WCG?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA6WCG, None
317, None,B000JA9KVQ,マイカー金言集 (1966年) (ハウ・ツウ・ブックス), 竹村 健一, －, 講談社,1966, 機械工学・原子力工学, None,3887,3, , , ,https://www.amazon.co.jp/%E3%83%9E%E3%82%A4%E3%82%AB%E3%83%BC%E9%87%91%E8%A8%80%E9%9B%86-1966%E5%B9%B4-%E3%83%8F%E3%82%A6%E3%83%BB%E3%83%84%E3%82%A6%E3%83%BB%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E7%AB%B9%E6%9D%91-%E5%81%A5%E4%B8%80/dp/B000JA9KVQ?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA9KVQ,https://images-fe.ssl-images-amazon.com/images/I/51QDIEDJk1L.jpg
318, None,B000JA82YC,示談―交通事故の知識 (1966年) (潮新書), 玉井 義臣, 新書, 潮出版社,1966, 運輸・交通, None,1074,6, , , ,https://www.amazon.co.jp/%E7%A4%BA%E8%AB%87%E2%80%95%E4%BA%A4%E9%80%9A%E4%BA%8B%E6%95%85%E3%81%AE%E7%9F%A5%E8%AD%98-1966%E5%B9%B4-%E6%BD%AE%E6%96%B0%E6%9B%B8-%E7%8E%89%E4%BA%95-%E7%BE%A9%E8%87%A3/dp/B000JA82YC?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA82YC,https://images-fe.ssl-images-amazon.com/images/I/51nBi-V0mfL.jpg
319, None,B000J8HSEY,冤罪 (1979年) (岩波新書), 後藤 昌次郎, 新書, 岩波書店,1979-04-20, 法律, None,1,32,1.3,17.3,10.7,https://www.amazon.co.jp/%E5%86%A4%E7%BD%AA-1979%E5%B9%B4-%E5%B2%A9%E6%B3%A2%E6%96%B0%E6%9B%B8-%E5%BE%8C%E8%97%A4-%E6%98%8C%E6%AC%A1%E9%83%8E/dp/B000J8HSEY?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J8HSEY,https://images-fe.ssl-images-amazon.com/images/I/41bstfYNQ7L.jpg
320,9784334002701,4334002706, 運転秘訣集 (カッパ・ブックス), 樋口 健治, 単行本, 光文社,1969-07, 車・バイク, None,1,11,1.2,17,10.6,https://www.amazon.co.jp/%E9%81%8B%E8%BB%A2%E7%A7%98%E8%A8%A3%E9%9B%86-%E3%82%AB%E3%83%83%E3%83%91%E3%83%BB%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E6%A8%8B%E5%8F%A3-%E5%81%A5%E6%B2%BB/dp/4334002706?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4334002706,https://images-fe.ssl-images-amazon.com/images/I/414qS5-yFBL.jpg
321, None,B000J8MT48,救急マイカーの整備―不意の故障で困らない本 (1978年) (ワニの本―ベストセラーシリーズ), 小林 攻, －, ベストセラーズ,1978-09, 機械工学・原子力工学, None,17,7,2,17.2,10.8,https://www.amazon.co.jp/%E6%95%91%E6%80%A5%E3%83%9E%E3%82%A4%E3%82%AB%E3%83%BC%E3%81%AE%E6%95%B4%E5%82%99%E2%80%95%E4%B8%8D%E6%84%8F%E3%81%AE%E6%95%85%E9%9A%9C%E3%81%A7%E5%9B%B0%E3%82%89%E3%81%AA%E3%81%84%E6%9C%AC-1978%E5%B9%B4-%E3%83%AF%E3%83%8B%E3%81%AE%E6%9C%AC%E2%80%95%E3%83%99%E3%82%B9%E3%83%88%E3%82%BB%E3%83%A9%E3%83%BC%E3%82%B7%E3%83%AA%E3%83%BC%E3%82%BA-%E5%B0%8F%E6%9E%97-%E6%94%BB/dp/B000J8MT48?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000J8MT48,https://images-fe.ssl-images-amazon.com/images/I/51ZRqYdogHL.jpg
322,9784334002657,433400265X, 初歩・自動車工学―なぜ動く・なぜ走る・なぜ故障する (カッパ・ブックス), 樋口 健治, 単行本, 光文社,1969-04, 車・バイク, None,1,10,1.6,17.2,10.8,https://www.amazon.co.jp/%E5%88%9D%E6%AD%A9%E3%83%BB%E8%87%AA%E5%8B%95%E8%BB%8A%E5%B7%A5%E5%AD%A6%E2%80%95%E3%81%AA%E3%81%9C%E5%8B%95%E3%81%8F%E3%83%BB%E3%81%AA%E3%81%9C%E8%B5%B0%E3%82%8B%E3%83%BB%E3%81%AA%E3%81%9C%E6%95%85%E9%9A%9C%E3%81%99%E3%82%8B-%E3%82%AB%E3%83%83%E3%83%91%E3%83%BB%E3%83%96%E3%83%83%E3%82%AF%E3%82%B9-%E6%A8%8B%E5%8F%A3-%E5%81%A5%E6%B2%BB/dp/433400265X?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=433400265X,https://images-fe.ssl-images-amazon.com/images/I/41DQZ2VHtCL.jpg
323, None,B000JA6SRK,おはなし運転心理学 (1966年), 宇留野 藤雄, －, 三栄書房,1966, 機械工学・原子力工学, None,1484,2, , , ,https://www.amazon.co.jp/%E3%81%8A%E3%81%AF%E3%81%AA%E3%81%97%E9%81%8B%E8%BB%A2%E5%BF%83%E7%90%86%E5%AD%A6-1966%E5%B9%B4-%E5%AE%87%E7%95%99%E9%87%8E-%E8%97%A4%E9%9B%84/dp/B000JA6SRK?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000JA6SRK, None
324,9784341010072,4341010077, 続人体ツボの研究, 芹沢勝助, 単行本, ごま書房新社, None, ジャンル別, None,249,9,1.5,19,11,https://www.amazon.co.jp/%E7%B6%9A%E4%BA%BA%E4%BD%93%E3%83%84%E3%83%9C%E3%81%AE%E7%A0%94%E7%A9%B6-%E8%8A%B9%E6%B2%A2%E5%8B%9D%E5%8A%A9/dp/4341010077?SubscriptionId=AKIAIBEVGMCHFPTLUSTA&tag=brainremix-22&linkCode=xm2&camp=2025&creative=165953&creativeASIN=4341010077,https://images-fe.ssl-images-amazon.com/images/I/51GVreq4gnL.jpg
